ID	Name	Label
S0701PR_C01_003E	No Name	Total!!Estimate!!AGE!!5 to 17 years
S0804_C04_093E	No Name	Public transportation (excluding taxicab)!!Estimate!!VEHICLES AVAILABLE!!3 or more vehicles available
S0802_C03_025E	No Name	Car, truck, or van -- carpooled!!Estimate!!LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH!!Speak language other than English
S0501_C03_080E	No Name	Foreign born!!Estimate!!EARNINGS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!$1 to $9,999 or loss
S0802_C03_024E	No Name	Car, truck, or van -- carpooled!!Estimate!!CITIZENSHIP STATUS!!Foreign born!!Not a U.S. citizen
S0501_C03_081E	No Name	Foreign born!!Estimate!!EARNINGS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!$10,000 to $14,999
S0802_C03_023E	No Name	Car, truck, or van -- carpooled!!Estimate!!CITIZENSHIP STATUS!!Foreign born!!Naturalized U.S. citizen
S0501_C03_082E	No Name	Foreign born!!Estimate!!EARNINGS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!$15,000 to $24,999
S0501_C03_083E	No Name	Foreign born!!Estimate!!EARNINGS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!$25,000 to $34,999
S0802_C03_022E	No Name	Car, truck, or van -- carpooled!!Estimate!!CITIZENSHIP STATUS!!Foreign born
S2601C_C02_099E	No Name	Total group quarters population!!Estimate!!With earnings for full-time, year-round workers!!Male
S0802_C03_029E	No Name	Car, truck, or van -- carpooled!!Estimate!!EARNINGS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) FOR WORKERS!!$1 to $9,999 or loss
S0501_C03_084E	No Name	Foreign born!!Estimate!!EARNINGS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!$35,000 to $49,999
S0802_C03_028E	No Name	Car, truck, or van -- carpooled!!Estimate!!EARNINGS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) FOR WORKERS!!Workers 16 years and over with earnings
S0501_C03_085E	No Name	Foreign born!!Estimate!!EARNINGS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!$50,000 to $74,999
S0802_C03_027E	No Name	Car, truck, or van -- carpooled!!Estimate!!LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH!!Speak language other than English!!Speak English less than "very well"
S0501_C03_086E	No Name	Foreign born!!Estimate!!EARNINGS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!$75,000 or more
S0802_C03_026E	No Name	Car, truck, or van -- carpooled!!Estimate!!LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH!!Speak language other than English!!Speak English "very well"
S0501_C03_087E	No Name	Foreign born!!Estimate!!Median earnings (dollars) for full-time, year-round workers!!Male
S2001_C03_007E	No Name	Female!!Estimate!!$25,000 to $34,999
S2001_C03_008E	No Name	Female!!Estimate!!$35,000 to $49,999
S2001_C03_009E	No Name	Female!!Estimate!!$50,000 to $64,999
S2001_C03_003E	No Name	Female!!Estimate!!Full-time, year-round workers with earnings
S0505_C01_060E	No Name	Total!!Estimate!!EMPLOYMENT STATUS!!In labor force!!Civilian labor force!!Unemployed
S2001_C03_004E	No Name	Female!!Estimate!!$1 to $9,999 or loss
S0505_C01_061E	No Name	Total!!Estimate!!EMPLOYMENT STATUS!!In labor force!!Civilian labor force!!Unemployed!!Percent of civilian labor force
S2001_C03_005E	No Name	Female!!Estimate!!$10,000 to $14,999
S2001_C03_006E	No Name	Female!!Estimate!!$15,000 to $24,999
S2601C_C02_090E	No Name	Total group quarters population!!Estimate!!EMPLOYMENT STATUS!!Not in labor force
S0103_C02_101E	No Name	65 years and over!!Estimate!!Renter-occupied housing units
S0103_C02_100E	No Name	65 years and over!!Estimate!!OWNER CHARACTERISTICS!!Median selected monthly owner costs without a mortgage (dollars)
S2402_C03_038E	No Name	Female!!Estimate!!PERCENT IMPUTED!!Occupation
S2001_C03_001E	No Name	Female!!Estimate!!Population 16 years and over with earnings
S0103_C02_103E	No Name	65 years and over!!Estimate!!GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!30 percent or more
S2001_C03_002E	No Name	Female!!Estimate!!Median earnings (dollars)
S0103_C02_102E	No Name	65 years and over!!Estimate!!GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Less than 30 percent
S2601C_C02_095E	No Name	Total group quarters population!!Estimate!!OCCUPATION!!Natural resources, construction, extraction, and maintenance occupations
S0505_C01_068E	No Name	Total!!Estimate!!CLASS OF WORKER!!Unpaid family workers
S0501_C03_088E	No Name	Foreign born!!Estimate!!Median earnings (dollars) for full-time, year-round workers!!Female
S0505_C01_069E	No Name	Total!!Estimate!!OCCUPATION!!Management, business, science, and arts occupations
S2601C_C02_096E	No Name	Total group quarters population!!Estimate!!OCCUPATION!!Production, transportation, and material moving occupations
S0501_C03_089E	No Name	Foreign born!!Estimate!!INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!Households
S2601C_C02_097E	No Name	Total group quarters population!!Estimate!!INCOME AND BENEFITS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!Individuals
S0505_C01_066E	No Name	Total!!Estimate!!CLASS OF WORKER!!Government workers
S2601C_C02_098E	No Name	Total group quarters population!!Estimate!!INCOME AND BENEFITS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!Per capita income (dollars)
S0505_C01_067E	No Name	Total!!Estimate!!CLASS OF WORKER!!Self-employed workers in own not incorporated business
S2601C_C02_091E	No Name	Total group quarters population!!Estimate!!OCCUPATION!!Civilian employed population 16 years and over
S0505_C01_064E	No Name	Total!!Estimate!!Civilian employed population 16 years and over
S0802_C03_033E	No Name	Car, truck, or van -- carpooled!!Estimate!!EARNINGS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) FOR WORKERS!!$35,000 to $49,999
S2101_C01_041E	No Name	Total!!Estimate!!PERCENT IMPUTED!!Period of service for the civilian veteran population 18 years and over
S2601C_C02_092E	No Name	Total group quarters population!!Estimate!!OCCUPATION!!Management, business, science, and arts occupations
S0505_C01_065E	No Name	Total!!Estimate!!CLASS OF WORKER!!Private wage and salary workers
S0802_C03_032E	No Name	Car, truck, or van -- carpooled!!Estimate!!EARNINGS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) FOR WORKERS!!$25,000 to $34,999
S2101_C01_040E	No Name	Total!!Estimate!!PERCENT IMPUTED!!Veteran status for the population 18 years and over
S2601C_C02_093E	No Name	Total group quarters population!!Estimate!!OCCUPATION!!Service occupations
S0505_C01_062E	No Name	Total!!Estimate!!EMPLOYMENT STATUS!!In labor force!!Armed Forces
S0802_C03_031E	No Name	Car, truck, or van -- carpooled!!Estimate!!EARNINGS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) FOR WORKERS!!$15,000 to $24,999
S2601C_C02_094E	No Name	Total group quarters population!!Estimate!!OCCUPATION!!Sales and office occupations
S0505_C01_063E	No Name	Total!!Estimate!!EMPLOYMENT STATUS!!Not in labor force
S0802_C03_030E	No Name	Car, truck, or van -- carpooled!!Estimate!!EARNINGS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) FOR WORKERS!!$10,000 to $14,999
S0802_C03_037E	No Name	Car, truck, or van -- carpooled!!Estimate!!Median earnings (dollars)
S2407_C04_010E	No Name	Private not-for-profit wage and salary workers!!Estimate!!Professional, scientific, and management, and administrative and waste management services
S0802_C03_036E	No Name	Car, truck, or van -- carpooled!!Estimate!!EARNINGS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) FOR WORKERS!!$75,000 or more
S2407_C04_011E	No Name	Private not-for-profit wage and salary workers!!Estimate!!Educational services, and health care and social assistance
S0802_C03_035E	No Name	Car, truck, or van -- carpooled!!Estimate!!EARNINGS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) FOR WORKERS!!$65,000 to $74,999
S0501_C03_070E	No Name	Foreign born!!Estimate!!INDUSTRY!!Retail trade
S0802_C03_034E	No Name	Car, truck, or van -- carpooled!!Estimate!!EARNINGS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) FOR WORKERS!!$50,000 to $64,999
S0501_C03_071E	No Name	Foreign born!!Estimate!!INDUSTRY!!Transportation and warehousing, and utilities
S0501_C03_072E	No Name	Foreign born!!Estimate!!INDUSTRY!!Information
S0501_C05_102E	No Name	Foreign born; Not a U.S. citizen!!Estimate!!Average number of workers per household
S0501_C05_101E	No Name	Foreign born; Not a U.S. citizen!!Estimate!!Median Household income (dollars)
S0501_C03_073E	No Name	Foreign born!!Estimate!!INDUSTRY!!Finance and insurance, and real estate and rental and leasing
S0501_C05_100E	No Name	Foreign born; Not a U.S. citizen!!Estimate!!INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!With Food Stamp/SNAP benefits
S0802_C03_039E	No Name	Car, truck, or van -- carpooled!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!Below 100 percent of the poverty level
S0501_C03_074E	No Name	Foreign born!!Estimate!!INDUSTRY!!Professional, scientific, and management, and administrative and waste management services
S0802_C03_038E	No Name	Car, truck, or van -- carpooled!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!Workers 16 years and over for whom poverty status is determined
S0501_C03_075E	No Name	Foreign born!!Estimate!!INDUSTRY!!Educational services, and health care and social assistance
S2402_C03_035E	No Name	Female!!Estimate!!Production, transportation, and material moving occupations!!Transportation occupations
S0501_C05_106E	No Name	Foreign born; Not a U.S. citizen!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!At or above 200 percent of the poverty level
S2402_C03_034E	No Name	Female!!Estimate!!Production, transportation, and material moving occupations!!Production occupations
S0501_C05_105E	No Name	Foreign born; Not a U.S. citizen!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!100 to 199 percent of the poverty level
S2601B_C01_100E	No Name	Total population!!Estimate!!INCOME AND BENEFITS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!Individuals
S0501_C05_104E	No Name	Foreign born; Not a U.S. citizen!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!Below 100 percent of the poverty level
S2601B_C01_101E	No Name	Total population!!Estimate!!INCOME AND BENEFITS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!Per capita income (dollars)
S2402_C03_036E	No Name	Female!!Estimate!!Production, transportation, and material moving occupations!!Material moving occupations
S0501_C05_103E	No Name	Foreign born; Not a U.S. citizen!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined
S2001_C03_019E	No Name	Female!!Estimate!!MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT!!Bachelor's degree
S2402_C03_031E	No Name	Female!!Estimate!!Natural resources, construction, and maintenance occupations!!Construction and extraction occupations
S0501_C05_109E	No Name	Foreign born; Not a U.S. citizen!!Estimate!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!All families!!With related children under 18 years!!With related children under 5 years only
S2402_C03_030E	No Name	Female!!Estimate!!Natural resources, construction, and maintenance occupations!!Farming, fishing, and forestry occupations
S2402_C03_033E	No Name	Female!!Estimate!!Production, transportation, and material moving occupations
S0501_C05_108E	No Name	Foreign born; Not a U.S. citizen!!Estimate!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!All families!!With related children under 18 years
S2402_C03_032E	No Name	Female!!Estimate!!Natural resources, construction, and maintenance occupations!!Installation, maintenance, and repair occupations
S0501_C05_107E	No Name	Foreign born; Not a U.S. citizen!!Estimate!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!All families
S2001_C03_015E	No Name	Female!!Estimate!!MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT!!Population 25 years and over with earnings
S0505_C01_072E	No Name	Total!!Estimate!!OCCUPATION!!Natural resources, construction, and maintenance occupations
S2601B_C01_107E	No Name	Total population!!Estimate!!With earnings!!Median earnings (dollars)!!Female
S2001_C03_016E	No Name	Female!!Estimate!!MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT!!Less than high school graduate
S0505_C01_073E	No Name	Total!!Estimate!!OCCUPATION!!Production, transportation, and material moving occupations
S2601B_C01_108E	No Name	Total population!!Estimate!!With Food Stamp/SNAP benefits
S2001_C03_017E	No Name	Female!!Estimate!!MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT!!High school graduate (includes equivalency)
S2101_C01_038E	No Name	Total!!Estimate!!DISABILITY STATUS!!Civilian population 18 years and over
S0505_C01_070E	No Name	Total!!Estimate!!OCCUPATION!!Service occupations
S2001_C03_018E	No Name	Female!!Estimate!!MEDIAN EARNINGS BY EDUCATIONAL ATTAINMENT!!Some college or associate's degree
S2101_C01_039E	No Name	Total!!Estimate!!DISABILITY STATUS!!With any disability
S0505_C01_071E	No Name	Total!!Estimate!!OCCUPATION!!Sales and office occupations
S2101_C01_036E	No Name	Total!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!Civilian population 18 years and over
S2601B_C01_102E	No Name	Total population!!Estimate!!With earnings!!Male
S2001_C03_011E	No Name	Female!!Estimate!!$75,000 to $99,999
S2402_C03_027E	No Name	Female!!Estimate!!Sales and office occupations!!Sales and related occupations
S0506_C06_096E	No Name	Foreign born; Born in South America!!Estimate!!Median earnings (dollars) for full-time, year-round workers!!Female
S2101_C01_037E	No Name	Total!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!Below poverty in the past 12 months
S2601B_C01_103E	No Name	Total population!!Estimate!!With earnings!!Female
S2001_C03_012E	No Name	Female!!Estimate!!$100,000 or more
S2402_C03_026E	No Name	Female!!Estimate!!Sales and office occupations
S0506_C06_097E	No Name	Foreign born; Born in South America!!Estimate!!INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!Households
S2101_C01_034E	No Name	Total!!Estimate!!EMPLOYMENT STATUS!!Labor force participation rate!!Civilian labor force 18 to 64 years
S2402_C03_029E	No Name	Female!!Estimate!!Natural resources, construction, and maintenance occupations
S2601B_C01_104E	No Name	Total population!!Estimate!!With earnings!!Mean earnings (dollars)!!Male
S2001_C03_013E	No Name	Female!!Estimate!!Median earnings (dollars)
S2601B_C01_105E	No Name	Total population!!Estimate!!With earnings!!Mean earnings (dollars)!!Female
S0506_C06_098E	No Name	Foreign born; Born in South America!!Estimate!!INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!With earnings
S2101_C01_035E	No Name	Total!!Estimate!!EMPLOYMENT STATUS!!Unemployment rate
S2001_C03_014E	No Name	Female!!Estimate!!Mean earnings (dollars)
S2601B_C01_106E	No Name	Total population!!Estimate!!With earnings!!Median earnings (dollars)!!Male
S2402_C03_028E	No Name	Female!!Estimate!!Sales and office occupations!!Office and administrative support occupations
S0506_C06_099E	No Name	Foreign born; Born in South America!!Estimate!!INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!With earnings!!Mean earnings (dollars)
S2101_C01_032E	No Name	Total!!Estimate!!EMPLOYMENT STATUS!!Civilian population 18 to 64 years
S0506_C06_092E	No Name	Foreign born; Born in South America!!Estimate!!EARNINGS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!$35,000 to $49,999
S0802_C03_041E	No Name	Car, truck, or van -- carpooled!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!At or above 150 percent of the poverty level
S0501_C03_076E	No Name	Foreign born!!Estimate!!INDUSTRY!!Arts, entertainment, and recreation, and accommodation and food services
S2101_C01_033E	No Name	Total!!Estimate!!EMPLOYMENT STATUS!!Labor force participation rate
S0506_C06_093E	No Name	Foreign born; Born in South America!!Estimate!!EARNINGS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!$50,000 to $74,999
S0802_C03_040E	No Name	Car, truck, or van -- carpooled!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!100 to 149 percent of the poverty level
S0501_C03_077E	No Name	Foreign born!!Estimate!!INDUSTRY!!Other services (except public administration)
S2101_C01_030E	No Name	Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Some college or associate's degree
S0506_C06_094E	No Name	Foreign born; Born in South America!!Estimate!!EARNINGS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!$75,000 or more
S0505_C01_078E	No Name	Total!!Estimate!!INDUSTRY!!Retail trade
S0501_C03_078E	No Name	Foreign born!!Estimate!!INDUSTRY!!Public administration
S2101_C01_031E	No Name	Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Bachelor's degree or higher
S0506_C06_095E	No Name	Foreign born; Born in South America!!Estimate!!Median earnings (dollars) for full-time, year-round workers!!Male
S2001_C03_010E	No Name	Female!!Estimate!!$65,000 to $74,999
S0505_C01_079E	No Name	Total!!Estimate!!INDUSTRY!!Transportation and warehousing, and utilities
S0501_C03_079E	No Name	Foreign born!!Estimate!!EARNINGS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings
S2407_C04_014E	No Name	Private not-for-profit wage and salary workers!!Estimate!!Public administration
S0802_C03_045E	No Name	Car, truck, or van -- carpooled!!Estimate!!OCCUPATION!!Sales and office occupations
S0505_C01_076E	No Name	Total!!Estimate!!INDUSTRY!!Manufacturing
S2407_C04_015E	No Name	Private not-for-profit wage and salary workers!!Estimate!!PERCENT IMPUTED!!Industry
S0505_C01_077E	No Name	Total!!Estimate!!INDUSTRY!!Wholesale trade
S0802_C03_044E	No Name	Car, truck, or van -- carpooled!!Estimate!!OCCUPATION!!Service occupations
S0506_C06_090E	No Name	Foreign born; Born in South America!!Estimate!!EARNINGS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!$15,000 to $24,999
